#
# VizieR Astronomical Server: webviz.u-strasbg.fr 2008-12-02T09:22:15
# (replaces the 'Astrores' format originally described at
# http://vizier.u-strasbg.fr/doc/astrores.htx)
# In case of problem, please report to: question@simbad.u-strasbg.fr
#
##Coosys J2000: eq_FK5 J2000
#INFO -ref=VOTx30785
#INFO -out.max=50000
#RESOURCE=yCat_1239
#Name: I/239
#Title: The Hipparcos and Tycho Catalogues (ESA 1997)
#Coosys J2000_1991.250: eq_FK5 J2000
#Table I_239_hip_main:
#Name: I/239/hip_main
#Title: The Hipparcos Main Catalogue\vizContent{timeSerie}
#Column HIP (I6) Identifier (HIP number) (H1) [ucd=meta.id;meta.main]
#Column _RAJ2000 (F10.6) Right ascension (FK5) Equinox=J2000.0 Epoch=J2000.000, proper motions taken into account (computed by VizieR, not part of the original data) [ucd=pos.eq.ra;meta.main]
#Column _DEJ2000 (F10.6) Declination (FK5) Equinox=J2000.0 Epoch=J2000.000, proper motions taken into account (computed by VizieR, not part of the original data) [ucd=pos.eq.dec;meta.main]
#Column RA(ICRS) (F12.8) *? alpha, degrees (ICRS, Epoch=J1991.25) (H8) [ucd=pos.eq.ra;meta.main]
#Column DE(ICRS) (F12.8) *? delta, degrees (ICRS, Epoch=J1991.25) (H9) [ucd=pos.eq.dec;meta.main]
#Column Vmag (F5.2) ? Magnitude in Johnson V (H5) [ucd=phot.mag;em.opt.V]
#Column B-V  (F6.3) ? Johnson B-V colour (H37) [ucd=phot.color;em.opt.B;em.opt.V]
#Column pmRA (F8.2) Proper motion mu_alpha.cos(delta), ICRS(H12) {\em(for J1991.25 epoch)} [ucd=pos.pm;pos.eq.ra]
#Column pmDE (F8.2) ? Proper motion mu_delta, ICRS (H13) {\em(for J1991.25 epoch)} [ucd=pos.pm;pos.eq.dec]
#Column Plx  (F7.2) ? Trigonometric parallax (H11) [ucd=pos.parallax.trig]
# HIP;_RAJ2000;_DEJ2000;RA(ICRS);DE(ICRS);Vmag;B-V;pmRA;pmDE;Plx
# ;deg;deg;deg;deg;mag;mag;mas/yr;mas/yr;mas
#------;----------;----------;------------;------------;-----;------;--------;--------;-------
 87846;269.197596;-44.342246;269.19760682;-44.34219871; 4.85; 1.176;   -3.19;  -19.50;   9.39
 87933;269.441190; 29.247880;269.44096106; 29.24792527; 3.70; 0.935;   82.33;  -18.73;  24.12
 87936;269.449188;-41.716295;269.44919385;-41.71625842; 4.88; 1.617;   -1.71;  -15.14;   5.96
 87998;269.625623; 30.189277;269.62562385; 30.18926892; 4.41; 0.380;   -0.48;    3.23;   4.10
 88048;269.756631; -9.773632;269.75665662; -9.77334973; 3.32; 0.987;  -10.31; -116.12;  21.35
 88116;269.948139;-23.816134;269.94815306;-23.81601126; 4.74;-0.030;   -5.40;  -50.30;   7.47
 88128;270.014234; 16.750919;270.01425282; 16.75094481; 4.67; 1.254;   -7.53;  -10.61;   4.97
 88149;270.065828;  4.368615;270.06582324;  4.36864674; 4.79;-0.100;    1.78;  -12.95;   4.82
 88175;270.120877; -3.690269;270.12050178; -3.69016112; 4.62; 0.390;  154.17;  -44.43;  43.11
 88192;270.161316;  2.931568;270.16131466;  2.93158759; 3.93; 0.029;    0.41;   -8.22;   2.30
 88267;270.376699; 21.595782;270.37667886; 21.59568814; 4.26; 0.406;    7.55;   38.79;   6.93
 88290;270.438327;  1.305076;270.43828967;  1.30510936; 4.42; 0.046;   15.43;  -13.61;  12.31
 88404;270.770499; -8.180349;270.77046145; -8.18025785; 4.77; 0.410;   15.11;  -37.61;  19.22
 88567;271.255105;-29.580087;271.25509380;-29.58007620; 4.66; 0.774;    4.03;   -4.61;   1.57
 88601;271.363690;  2.500099;271.36338682;  2.50243928; 4.03; 0.860;  124.56; -962.66; 196.62
 88635;271.452029;-30.424091;271.45218586;-30.42365007; 2.98; 0.981;  -55.75; -181.53;  33.94
 88657;271.507918; 22.218879;271.50795297; 22.21889206; 4.96; 1.656;  -13.33;   -5.26;   5.30
 88714;271.657796;-50.091477;271.65782832;-50.09145462; 3.65;-0.101;   -8.43;   -9.26;   3.22
 88726;271.707884;-43.425216;271.70785224;-43.42496169; 4.92; 0.255;    9.49; -104.72;  22.79
 88765;271.826501;  8.733867;271.82647643;  8.73379361; 4.64; 0.951;    9.79;   30.24;  13.71
 88771;271.837434;  9.563847;271.83758610;  9.56365345; 3.71; 0.159;  -61.60;   79.71;  39.40
 88794;271.885628; 28.762489;271.88562824; 28.76247025; 3.84;-0.018;   -0.17;    7.51;   9.39
 88839;272.020748;-28.457093;272.02067917;-28.45701627; 4.55; 0.938;   24.77;  -31.59;   9.38
 88866;272.145057;-63.668553;272.14496186;-63.66804844; 4.33; 0.228;   17.45; -207.64;  23.55
 88886;272.189546; 20.814557;272.18955260; 20.81457203; 4.37;-0.164;   -2.71;   -6.20;   2.14
 89112;272.807344;-45.954418;272.80740093;-45.95432704; 4.52; 1.009;  -16.28;  -37.26;   7.98
 89153;272.930554;-23.701235;272.93053328;-23.70116777; 4.96; 1.055;    7.82;  -27.75;  13.35
 89172;272.975654; 31.405350;272.97569523; 31.40528840; 4.96; 1.643;  -14.46;   25.21;   5.42
 89341;273.440874;-21.058834;273.44086963;-21.05883031; 3.84; 0.195;    1.72;   -1.39;   0.11
 89348;273.474305; 64.397287;273.47232710; 64.39719935; 4.99; 0.440;  351.62;   36.05;  42.56
 89642;274.406813;-36.761686;274.40720490;-36.76128103; 3.10; 1.582; -129.27; -166.61;  21.87
 89678;274.513295;-27.042641;274.51328312;-27.04263452; 4.66; 1.629;    4.48;   -2.76;   4.66
 89826;274.965457; 36.064547;274.96550503; 36.06444696; 4.33; 1.162;  -16.14;   41.32;  13.71
 89861;275.074644; 21.961297;275.07459830; 21.96144090; 4.92; 1.594;   17.51;  -59.29;   7.66
 89918;275.216930;  3.377165;275.21692548;  3.37714467; 4.85; 0.911;    1.71;    8.45;  12.11
 89931;275.248507;-29.828103;275.24842337;-29.82803914; 2.72; 1.380;   29.96;  -26.38;  10.67
 89962;275.327503; -2.898825;275.32883578; -2.89712200; 3.23; 0.941; -547.57; -700.72;  52.81
 90098;275.806755;-61.493901;275.80675239;-61.49390506; 4.35; 1.462;    0.53;    1.70;   7.76
 90135;275.914935; -8.934383;275.91480755; -8.93451038; 4.66; 0.932;   51.89;   52.29;  17.08
 90139;275.924540; 21.769752;275.92402821; 21.77034249; 3.85; 1.168;  195.54; -242.92;  25.40
 90156;275.977527; 58.800736;275.97770388; 58.80058520; 4.98; 0.082;  -37.64;   62.08;  17.31
 90185;276.042993;-34.384616;276.04310967;-34.38431460; 1.79;-0.031;  -39.61; -124.05;  22.55
 90289;276.337670;-20.541679;276.33764809;-20.54160918; 4.81; 1.310;    8.26;  -28.72;   5.46
 90344;276.496409; 65.563480;276.49578299; 65.56354628; 4.82; 1.179;  106.52;  -27.07;  10.28
 90422;276.743401;-45.968459;276.74345947;-45.96832919; 3.49;-0.179;  -16.68;  -53.33;  13.08
 90496;276.992669;-25.421700;276.99278955;-25.42124732; 2.82; 1.025;  -44.81; -186.29;  42.20
 90568;277.207745;-49.070588;277.20723319;-49.07003097; 4.10; 0.995;  137.90; -229.14;  25.60
 90595;277.299391;-14.565813;277.29938301;-14.56580499; 4.67; 0.076;    3.07;   -3.48;  11.19
 90797;277.843439;-62.278302;277.84344394;-62.27819116; 4.63;-0.116;   -0.96;  -45.59;   6.81
 90830;277.939304;-45.914814;277.93931691;-45.91474360; 4.92;-0.101;   -3.77;  -28.80;   4.10
 90905;278.143844; 57.045599;278.14384287; 57.04561627; 4.77; 0.611;    0.32;   -7.09;   1.13
 90982;278.375774;-42.312510;278.37566714;-42.31245871; 4.62; 0.994;   32.48;  -21.03;   3.76
 91117;278.801778; -8.244073;278.80182442; -8.24330819; 3.85; 1.317;  -18.98; -314.63;  18.72
 91262;279.234735; 38.783692;279.23410832; 38.78299311; 0.03;-0.001;  201.02;  287.46; 128.93
 91726;280.568445; -9.052549;280.56842553; -9.05255357; 4.70; 0.358;    7.87;    2.02;  17.44
 91845;280.880220; -8.275215;280.88016751; -8.27524299; 4.88; 1.112;   21.29;   11.58;   6.24
 91918;281.080668;-35.641987;281.08066463;-35.64192109; 4.86;-0.168;    1.21;  -26.98;   7.23
 91919;281.084772; 39.670123;281.08473883; 39.66997686; 4.67; 0.170;   10.55;   60.23;  20.10
 91926;281.094918; 39.612722;281.09489936; 39.61259557; 4.59; 0.180;    5.83;   51.83;  20.34
 91971;281.193156; 37.605115;281.19306613; 37.60505025; 4.34; 0.192;   29.26;   26.57;  21.23
 92024;281.362088;-64.871259;281.36190079;-64.87089771; 4.78; 0.199;   32.67; -148.72;  34.21
 92041;281.414110;-26.990778;281.41397083;-26.99077940; 3.17;-0.107;   51.15;    0.45;  14.14
 92043;281.415523; 20.546308;281.41554660; 20.54712356; 4.19; 0.483;   -9.25; -335.65;  52.37
 92088;281.518668; 26.662130;281.51861708; 26.66207055; 4.83; 1.199;   18.68;   24.39;  12.96
 92161;281.755307; 18.181519;281.75509317; 18.18122968; 4.34; 0.148;   83.74;  119.01;  35.17
 92175;281.793637; -4.747867;281.79365558; -4.74782871; 4.22; 1.087;   -7.71;  -15.89;   4.73
 92420;282.519978; 33.362667;282.51997462; 33.36267788; 3.52; 0.003;    1.10;   -4.46;   3.70
 92512;282.800398; 59.388351;282.80002755; 59.38828895; 4.63; 1.185;   77.56;   25.43;  10.12
 92609;283.054312;-62.187594;283.05431892;-62.18756062; 4.22;-0.150;   -1.33;  -13.53;   1.80
 92689;283.306440; 50.708221;283.30642219; 50.70828894; 4.92; 0.903;    4.54;  -27.75;   9.67
 92761;283.542405;-22.744834;283.54239695;-22.74482020; 4.86; 1.412;    2.95;   -5.70;   1.76
 92791;283.626182; 36.898613;283.62620294; 36.89860518; 4.22; 1.575;   -6.73;    3.26;   3.63
 92818;283.687022; 22.645076;283.68700483; 22.64507357; 4.57; 0.782;    6.40;    1.03;   6.71
 92855;283.816357;-26.296722;283.81631956;-26.29659428; 2.05;-0.134;   13.87;  -52.65;  14.54
 92862;283.833756; 43.946089;283.83368820; 43.94589260; 4.08; 1.397;   19.94;   80.60;   9.33
 92946;284.054927;  4.203595;284.05483475;  4.20352956; 4.62; 0.161;   37.69;   26.98;  24.73
 92951;284.061015;  4.202132;284.06088696;  4.20205672; 4.98; 0.204;   52.42;   31.17;  22.84
 93015;284.237620;-67.233495;284.23766942;-67.23353511; 4.40; 0.530;   -7.83;   16.65;   6.00
 93026;284.265291; -5.846314;284.26514217; -5.84621426; 4.83; 1.057;   60.77;  -40.90;  15.77
 93085;284.432507;-21.106654;284.43241556;-21.10662433; 3.52; 1.151;   34.91;  -12.33;   8.76
 93148;284.615693;-52.938629;284.61564682;-52.93860748; 4.85;-0.051;   11.53;   -8.81;   6.14
 93174;284.680738;-37.107357;284.68114151;-37.10708855; 4.83; 0.396; -132.25; -110.45;  33.43
 93194;284.735928; 32.689557;284.73593568; 32.68955312; 3.25;-0.049;   -2.76;    1.77;   5.14
 93244;284.905656; 15.068298;284.90578844; 15.06847757; 4.02; 1.082;  -52.68;  -73.81;  21.22
 93279;285.003440; 32.145514;285.00342257; 32.14549051; 4.94; 1.465;    6.13;    9.75;   2.12
 93429;285.420113; -5.739115;285.42017236; -5.73901832; 4.02; 1.079;  -24.15;  -39.73;  21.95
 93506;285.652975;-29.880105;285.65301428;-29.88011429; 2.60; 0.062;  -14.10;    3.66;  36.61
 93542;285.778652;-42.095105;285.77846922;-42.09499443; 4.74;-0.027;   55.74;  -45.33;  17.75
 93683;286.170757;-21.741496;286.17055765;-21.74135451; 3.76; 1.012;   76.26;  -58.08;  23.49
 93747;286.352534; 13.863478;286.35255180; 13.86370983; 2.99; 0.014;   -7.04;  -95.31;  39.18
 93805;286.562243; -4.882554;286.56229139; -4.88233456; 3.43;-0.096;  -19.68;  -90.37;  26.05
 93825;286.604627;-37.063437;286.60433158;-37.06275714; 4.23; 0.523;   96.93; -279.67;  55.89
 93864;286.735037;-27.670423;286.73517629;-27.66981416; 3.32; 1.169;  -50.79; -250.51;  27.09
 94005;287.087374;-40.496703;287.08722077;-40.49663760; 4.57; 1.070;   48.05;  -26.84;  18.67
 94114;287.368090;-37.904474;287.36782635;-37.90423953; 4.11; 0.042;   85.73;  -96.65;  25.15
 94141;287.440971;-21.023615;287.44097404;-21.02352534; 2.88; 0.377;   -1.17;  -36.83;   7.41
 94160;287.507320;-39.340796;287.50730185;-39.34070677; 4.10; 1.163;    5.89;  -36.78;   6.42
 94376;288.138750; 67.661541;288.13814581; 67.66131695; 3.07; 0.990;   94.49;   92.30;  32.54
 94481;288.439531; 39.145968;288.43953645; 39.14596968; 4.43;-0.150;   -1.59;   -0.61;   3.13
 94643;288.885116;-25.256683;288.88498822;-25.25660677; 4.86; 0.569;   47.56;  -31.16;   9.89
 94703;289.054333; 21.390428;289.05433156; 21.39044277; 4.76;-0.058;    0.73;   -6.12;   3.58
 94713;289.092063; 38.133731;289.09206426; 38.13372778; 4.35; 1.258;   -0.49;    1.23;   4.24
 94779;289.275703; 53.368459;289.27545794; 53.36816064; 3.80; 0.950;   60.22;  122.93;  26.48
 94820;289.408664;-18.952908;289.40868994;-18.95288215; 4.88; 1.013;  -10.05;  -10.64;   6.09
 95066;290.137103; -5.415766;290.13682588; -5.41587489; 4.98; 0.937;  113.42;   44.83;  21.17
 95081;290.167050; 65.714531;290.16696656; 65.71443030; 4.60; 0.033;   14.09;   41.61;  14.52
 95168;290.418162;-17.847197;290.41823037;-17.84725155; 3.92; 0.228;  -26.95;   22.24;  26.79
 95176;290.431763;-15.955018;290.43175842;-15.95500233; 4.52; 0.079;    1.79;   -6.27;   1.95
 95241;290.659552;-44.458965;290.65952718;-44.45891013; 3.96;-0.085;    7.31;  -22.43;   8.62
 95294;290.804737;-44.799778;290.80441920;-44.79964788; 4.27; 0.350;   92.78;  -53.73;  23.52
 95347;290.971569;-40.615940;290.97146411;-40.61564629; 3.96;-0.105;   32.67; -120.81;  19.20
 95372;291.031579; 29.621338;291.03154901; 29.62131120; 4.99;-0.120;   10.57;   10.85;   4.21
 95501;291.374585;  3.114775;291.37396941;  3.11457923; 3.36; 0.319;  253.06;   80.67;  65.05
 95585;291.629538;  0.338570;291.62954029;  0.33857566; 4.64; 0.576;   -0.86;   -2.30;   0.28
 95771;292.176374; 24.664905;292.17671261; 24.66516482; 4.44; 1.502; -126.45; -106.99;  11.00
 95853;292.426496; 51.729779;292.42641389; 51.72946747; 3.76; 0.148;   20.92;  128.12;  26.63
 95947;292.680336; 27.959681;292.68035529; 27.95969480; 3.05; 1.088;   -7.09;   -5.63;   8.46
 96052;292.943007; 34.452968;292.94300436; 34.45297707; 4.74;-0.150;    1.06;   -3.58;   5.20
 96100;293.089962; 69.661175;293.08577692; 69.66540172; 4.67; 0.786;  598.43;-1738.81; 173.41
 96229;293.522304;  7.378941;293.52178228;  7.37931918; 4.45; 1.176;  212.76; -155.39;  29.50
 96341;293.804115;-48.099202;293.80414074;-48.09911061; 4.88; 1.096;   -7.04;  -37.43;   8.19
 96441;294.110562; 50.221103;294.11059344; 50.22046347; 4.49; 0.395;   -8.15;  262.98;  53.78
 96465;294.176805;-24.883623;294.17662107;-24.88356664; 4.59;-0.075;   68.70;  -23.19;  17.24
 96468;294.180324; -1.286601;294.18031892; -1.28655047; 4.36;-0.079;    1.89;  -20.75;  10.61
 96483;294.222706; -7.027477;294.22270240; -7.02747069; 4.93;-0.046;    1.29;   -2.69;   2.24
 96683;294.844190; 30.153321;294.84418456; 30.15323350; 4.68; 0.971;    1.95;   36.07;  13.00
 96757;295.024133; 18.013890;295.02409394; 18.01393839; 4.39; 0.777;   15.09;  -19.72;   6.89
 96837;295.262247; 17.476041;295.26222378; 17.47612356; 4.39; 1.041;    9.06;  -33.90;   6.99
 97118;296.069187; 37.354355;296.06896508; 37.35426967; 4.89; 0.948;   72.58;   35.14;  11.70
 97165;296.243658; 45.130810;296.24350878; 45.13069195; 2.86;-0.002;   43.22;   48.44;  19.07
 97278;296.564915; 10.613261;296.56487567; 10.61326869; 2.72; 1.507;   15.72;   -3.08;   7.08
 97290;296.590581;-19.761113;296.59091351;-19.76089482; 4.87; 1.061; -128.89;  -89.81;  15.92
 97365;296.846927; 18.534286;296.84693842; 18.53425912; 3.68; 1.313;   -4.58;   11.10;   7.28
 97649;297.695829;  8.868322;297.69450860;  8.86738491; 0.76; 0.221;  536.82;  385.54; 194.44
 97679;297.767118; 22.610046;297.76705681; 22.61008676; 4.90;-0.153;   23.35;  -16.65;   5.27
 97804;298.118199;  1.005661;298.11818257;  1.00567827; 3.87; 0.630;    6.94;   -7.30;   2.78
 97886;298.365397; 24.079614;298.36533677; 24.07952568; 4.57;-0.047;   22.78;   36.29;   9.08
 97938;298.562007;  8.461453;298.56175736;  8.46165027; 4.71; 1.023;  101.43;  -81.28;  15.96
 98032;298.815406;-41.868288;298.81532954;-41.86841350; 4.12; 1.063;   23.37;   51.60;  17.24
 98036;298.828306;  6.406763;298.82819233;  6.40793334; 3.71; 0.855;   46.35; -481.32;  72.95
 98055;298.907447; 52.438948;298.90759282; 52.43902327; 4.91; 0.124;  -36.62;  -31.02;  11.30
 98066;298.959824;-26.299506;298.95927101;-26.29968718; 4.70; 0.748;  203.96;   74.40;  42.03
 98068;298.965676; 38.486705;298.96567172; 38.48670392; 4.95;-0.086;    1.46;    0.60;   2.71
 98073;298.980742; 58.845969;298.98078459; 58.84601982; 4.98; 1.584;   -9.00;  -20.86;   3.55
 98110;299.076550; 35.083424;299.07665069; 35.08349079; 3.89; 1.019;  -34.00;  -27.60;  23.40
 98162;299.236797;-27.169899;299.23677038;-27.16986250; 4.54; 1.462;    9.60;  -14.95;   2.70
 98337;299.689281; 19.492148;299.68911516; 19.49209287; 3.51; 1.571;   64.37;   22.58;  11.90
 98353;299.738328;-26.195767;299.73823470;-26.19582739; 4.84; 0.882;   34.50;   24.74;   9.58
 98412;299.934078;-35.276305;299.93405965;-35.27624433; 4.37;-0.150;    6.02;  -25.15;   5.28
 98543;300.275201; 27.753573;300.27504217; 27.75356392; 4.66; 0.184;   57.99;    3.76;  14.67
 98608;300.436437;-59.375893;300.43634274;-59.37582804; 4.95; 1.356;   19.73;  -26.89;   7.52
 98688;300.664502;-27.709845;300.66441367;-27.70987972; 4.43; 1.640;   32.28;   14.35;   7.28
 98702;300.704469; 67.873565;300.70436340; 67.87344872; 4.51; 1.313;   16.43;   47.80;   8.02
 98761;300.889413;-37.940699;300.88921406;-37.94049103; 4.77; 1.417;   64.71;  -85.44;   8.05
 98842;301.081636;-32.056296;301.08151239;-32.05626941; 4.99; 1.208;   43.01;  -10.78;  10.05
 99120;301.846485;-52.880793;301.84653576;-52.88080972; 4.93; 1.591;  -12.72;    6.88;   2.60
 99240;302.181702;-66.182068;302.17441713;-66.17932101; 3.55; 0.751; 1210.29;-1130.34; 163.73
 99303;302.356746; 36.839622;302.35673642; 36.83959003; 4.93;-0.139;    3.15;   12.96;   3.79
 99473;302.826190; -0.821461;302.82610327; -0.82147569; 3.24;-0.066;   35.48;    6.05;  11.36
 99639;303.325223; 46.815675;303.32517496; 46.81567038; 4.80; 0.100;   13.39;    1.93;   4.55
 99655;303.349440; 56.567722;303.34917142; 56.56752223; 4.28; 0.114;   60.85;   82.26;  21.41
 99675;303.407943; 46.741329;303.40792782; 46.74132417; 3.80; 1.270;    4.20;    1.87;   2.41
 99742;303.569247; 15.197609;303.56910667; 15.19746767; 4.94; 0.072;   55.69;   57.98;  21.24
 99770;303.633470; 36.806302;303.63326032; 36.80613540; 4.93; 0.151;   69.22;   68.67;  24.37
 99824;303.816231; 25.591957;303.81621226; 25.59196924; 4.79;-0.181;    6.90;   -5.02;   2.72
 99848;303.868007; 47.714208;303.86799270; 47.71420530; 3.96; 1.451;    3.88;    1.20;   2.94
 99874;303.942228; 27.814243;303.94232258; 27.81422850; 4.50; 1.258;  -34.37;    5.77;   9.94
100027;304.411956;-12.508212;304.41190045;-12.50821403; 4.30; 0.928;   22.24;    0.75;   4.75
100044;304.446674; 38.032930;304.44668519; 38.03294710; 4.77; 0.377;   -3.53;   -6.88;   0.52
100064;304.513564;-12.544852;304.51341030;-12.54485877; 3.58; 0.883;   61.78;    2.85;  30.01
100310;305.165901;-12.759080;305.16586145;-12.75904403; 4.77;-0.047;   15.71;  -14.63;  11.98
100345;305.252815;-14.781367;305.25269347;-14.78140119; 3.05; 0.790;   48.42;   14.00;   9.48
100453;305.557091; 40.256679;305.55708346; 40.25668150; 2.23; 0.673;    2.43;   -0.93;   2.14
100587;305.965086; 32.190172;305.96498335; 32.19018607; 4.43; 1.331;   35.71;   -5.81;  12.77
100751;306.411908;-56.735090;306.41187347;-56.73488071; 1.94;-0.118;    7.71;  -86.15;  17.80
101027;307.215058;-17.813687;307.21509857;-17.81366828; 4.77; 0.386;  -15.79;   -7.66;  33.04
101076;307.348898; 30.368555;307.34887900; 30.36855661; 4.01; 0.404;    6.87;   -0.64;   4.30
101093;307.395355; 62.994105;307.39511383; 62.99413722; 4.21; 0.199;   45.00;  -13.31;  24.04
101101;307.412503; -2.885531;307.41232775; -2.88547630; 4.91; 1.160;   71.88;  -22.39;  17.08
101138;307.514753; 48.951569;307.51471567; 48.95155039; 4.94;-0.087;   10.01;    7.64;   3.75
101421;308.303213; 11.303263;308.30318657; 11.30333217; 4.03;-0.123;   10.75;  -28.54;   9.09
101474;308.475778; 35.250852;308.47578431; 35.25086482; 4.61; 1.593;   -2.26;   -5.35;   3.51
101589;308.827231; 14.674213;308.82711738; 14.67418482; 4.64; 0.120;   45.08;   11.71;  14.36
101612;308.895215;-60.581749;308.89486744;-60.58129819; 4.75; 0.291;   70.15; -185.58;  36.27
101692;309.181801; -2.549957;309.18177937; -2.54991814; 4.91; 1.606;    9.09;  -16.05;   1.48
101769;309.387254; 14.595087;309.38695734; 14.59520289; 3.64; 0.425;  118.28;  -47.65;  33.49
101772;309.391800;-47.291502;309.39162365;-47.29166239; 3.11; 0.998;   49.20;   66.07;  32.21
101773;309.397134;-61.529918;309.39683225;-61.52974415; 4.86; 0.447;   59.15;  -71.70;  16.73
101847;309.584511; -1.105121;309.58447294; -1.10507951; 4.31; 0.949;   15.66;  -17.01;   8.50
101867;309.630579; 21.201174;309.63038481; 21.20117964; 4.81;-0.030;   74.38;   -2.48;  15.27
101958;309.909531; 15.912072;309.90939395; 15.91205270; 3.77;-0.057;   54.14;    7.91;  13.55
102098;310.357978; 45.280338;310.35797270; 45.28033423; 1.25; 0.092;    1.56;    1.55;   1.01
102281;310.864724; 15.074581;310.86477381; 15.07468224; 4.43; 0.302;  -19.61;  -41.74;  16.03
102333;311.009724;-51.920971;311.00911122;-51.92084051; 4.51; 0.278;  155.49;  -53.64;  41.38
102388;311.218772; 25.270617;311.21884679; 25.27104823; 4.92; 1.183;  -27.74; -177.60;   8.94
102395;311.239560;-66.203213;311.23981530;-66.20323826; 3.42; 0.163;  -42.40;   10.57;  23.71
102422;311.322396; 61.838782;311.32195263; 61.83679404; 3.41; 0.912;   86.08;  817.89;  69.73
102431;311.338034; 57.579725;311.33831928; 57.58029799; 4.52; 0.535;  -62.95; -235.56;  36.87
102453;311.415640; 30.719715;311.41566302; 30.71965680; 4.22; 1.051;   -8.01;   24.04;  15.84
102485;311.523887;-25.270898;311.52402547;-25.27051682; 4.13; 0.426;  -51.38; -156.66;  68.16
102488;311.552845; 33.970256;311.55180091; 33.96945334; 2.48; 1.021;  356.16;  330.28;  45.26
102532;311.664593; 16.124296;311.66465833; 16.12477326; 4.27; 1.042;  -25.88; -196.27;  32.14
102571;311.794801; 34.374123;311.79468503; 34.37410329; 4.93; 1.294;   39.26;    8.24;   8.18
102589;311.852241; 36.490717;311.85219564; 36.49073658; 4.53;-0.083;   14.93;   -8.20;   3.71
102618;311.918964; -9.495776;311.91888574; -9.49568988; 3.78; 0.000;   31.89;  -35.32;  14.21
102624;311.934317; -5.027701;311.93432462; -5.02760303; 4.43; 1.639;   -3.30;  -40.24;   7.33
102724;312.234546; 46.114134;312.23455583; 46.11414081; 4.81; 0.571;   -2.92;   -2.62;   1.45
102790;312.370671;-46.226826;312.37053840;-46.22689249; 4.90; 1.494;   37.85;   27.28;   8.06
102831;312.492009;-33.779722;312.49199793;-33.77967320; 4.89; 1.004;    3.71;  -20.19;   8.57
102978;312.955379;-26.919133;312.95540084;-26.91912642; 4.12; 1.633;   -7.97;   -2.54;   5.19
103004;313.031992; 27.096980;313.03218980; 27.09712771; 4.56; 0.835;  -72.33;  -60.95;  15.06
103045;313.163473; -8.983318;313.16335749; -8.98323782; 4.73; 0.325;   47.06;  -32.91;  21.01
103089;313.311477; 44.387261;313.31143866; 44.38726652; 4.80;-0.134;   11.27;   -2.44;   6.51
103227;313.702513;-58.454155;313.70241509;-58.45409470; 3.67; 1.250;   21.06;  -24.75;   5.41
103413;314.293409; 41.167136;314.29338184; 41.16719384; 3.94; 0.027;    8.51;  -23.97;   9.17
103632;314.956486; 47.520951;314.95645946; 47.52094507; 4.74;-0.084;    7.25;    2.47;   2.90
103738;315.322751;-32.257767;315.32275695;-32.25776681; 4.67; 0.890;   -2.09;   -0.19;  14.59
104019;316.101252;-19.854991;316.10135259;-19.85493122; 4.82; 0.169;  -39.01;  -24.45;  20.64
104060;316.232762; 43.927852;316.23273251; 43.92785122; 3.72; 1.609;    8.60;    0.35;   2.77
104139;316.486783;-17.232861;316.48658082;-17.23271095; 4.08;-0.010;   79.64;  -61.64;  20.61
104194;316.650391; 47.648404;316.65036722; 47.64840597; 4.56; 1.569;    6.51;   -0.99;   3.32
104234;316.781950;-25.005853;316.78202266;-25.00574796; 4.49; 1.604;  -27.19;  -43.37;   6.24
104459;317.398532;-11.371693;317.39830336;-11.37165474; 4.50; 0.926;   92.31;  -15.76;  19.93
104521;317.585417; 10.131580;317.58529617; 10.13194861; 4.70; 0.262;   49.07; -151.85;  28.38
104732;318.234109; 30.226916;318.23408977; 30.22708128; 3.21; 0.990;    6.87;  -68.12;  21.62
104858;318.620063; 10.006981;318.61995883; 10.00771855; 4.47; 0.529;   42.32; -303.43;  54.11
104887;318.697882; 38.045317;318.69727757; 38.04432043; 3.74; 0.393;  195.74;  410.02;  47.80
104987;318.955965;  5.247845;318.95581976;  5.24807390; 3.92; 0.549;   59.63;  -94.33;  17.51
105102;319.353970; 39.394681;319.35396892; 39.39469016; 4.22; 0.098;    0.43;   -3.61;   0.72
105138;319.479485; 34.896898;319.47944955; 34.89688120; 4.41;-0.103;   11.96;    6.85;   3.62
105140;319.484520;-32.172539;319.48436063;-32.17248551; 4.71; 0.070;   55.46;  -22.12;  19.76
105199;319.644881; 62.585573;319.64408982; 62.58545529; 2.45; 0.257;  149.91;   48.27;  66.84
105319;319.966621;-53.449427;319.96618253;-53.44926434; 4.39; 0.191;  107.37;  -67.12;  33.58
105382;320.190176;-40.809466;320.18993153;-40.80950852; 4.80; 0.029;   76.18;   17.66;  17.49
105502;320.521665; 19.804508;320.52139118; 19.80435581; 4.08; 1.108;  105.94;   62.61;  21.19
105515;320.561651;-16.834542;320.56157261;-16.83455521; 4.28; 0.888;   30.83;    5.26;  15.13
105858;321.610857;-65.366198;321.61038385;-65.36814438; 4.21; 0.494;   81.08;  800.68; 108.50
105881;321.666775;-22.411332;321.66678212;-22.41137838; 3.77; 1.002;   -2.61;   18.88;   8.19
106039;322.180834;-21.807180;322.18048346;-21.80716659; 4.50; 0.889;  133.97;   -5.47;  18.18
106140;322.487063; 23.638838;322.48699859; 23.63882922; 4.52; 1.618;   24.39;    3.52;   7.37
106278;322.889725; -5.571172;322.88966951; -5.57115593; 2.90; 0.828;   22.79;   -6.70;   5.33
